I,J,K,Temperature Sensitivity Parameter,Total Factor Productivity Growth,Population Level,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,Mode
2,3,3,1.4,1,1,Social Cost of Carbon,0.106006182,0.136842966,0.175875529,0.225002904,0.286538001,0.363291029,0.45867058,0.576806195,0.722697151,0.902393338,1.123215284,1.394021805,1.725535214,2.130735386,2.625335127,3.228349603,3.962771567,4.856360396,5.942544932,7.261424767,8.860824189,10.79731481,13.13704168,15.95606982,19.33977895,23.38054026,28.17245347,33.80122323,40.32618077,47.74981446,55.96765867,64.68756221,73.30163003,80.68599422,84.89354781,82.69753833,72.31959799,72.5318982,72.57453169,72.46557126,72.22130348,71.85645753,71.3843749,70.81714087,70.16568831,69.43987693,68.64854543,67.79952771,66.89961553,65.9544354,64.9681824,63.94310597,62.87854891,61.76913485,60.60119963,62.07109827,63.02328133,56.62653505,36.81537001,0,BaseL3
2,3,4,1.4,1,1.005,Social Cost of Carbon,0.374102435,0.486306607,0.629554114,0.811492262,1.041577857,1.331484184,1.695601444,2.151650463,2.721433206,3.431747867,4.315501833,5.413064756,6.773922178,8.458732133,10.54198872,13.1157428,16.29542499,20.23026574,25.12443961,31.00876818,38.04990004,46.4034249,56.18503947,67.41985801,79.95643995,93.32402029,106.4985861,117.5245521,122.9174268,116.7731152,101.6454552,101.4155647,100.9805682,100.366978,99.59790445,98.69376169,97.67261241,96.55049636,95.34168191,94.05887404,92.71339056,91.31531355,89.87362032,88.39629636,86.89043118,85.36229646,83.81740405,82.26053774,80.69574814,79.12629074,77.5544712,75.9813327,74.40605992,72.82484471,71.22864115,72.91299225,74.01293988,66.41486181,43.02319752,0,BaseL3
2,3,5,1.4,1,1.01,Social Cost of Carbon,0.879289548,1.148453697,1.494255481,1.936312112,2.499073004,3.212929419,4.115564265,5.253579406,6.68443698,8.478747102,10.72292836,13.52226727,17.00443185,21.32361534,26.66585295,33.25704067,41.37770495,51.39500696,63.83975834,78.20568868,94.47135921,112.2668306,130.5941249,147.3523679,158.5447796,157.0271413,130.8391214,127.6574715,126.5166138,125.2015883,123.7397262,122.1544116,120.4658369,118.6915453,116.8468381,114.9450952,112.9980343,111.0159266,109.007778,106.9814848,104.943967,102.9012836,100.858732,98.82093326,96.7919046,94.77511798,92.7735447,90.78968185,88.82555429,86.88267973,84.96197461,83.06355947,81.18638486,79.32751659,77.480718,79.38402665,80.54502806,72.12571305,46.45069788,0,BaseL3
2,4,1,1.4,1.005,0.99,Social Cost of Carbon,0.011020559,0.013980562,0.017882948,0.022955679,0.029493944,0.037873961,0.048570789,0.062180501,0.079447372,0.101296811,0.128874745,0.163593475,0.207182203,0.261735229,0.329737809,0.414017921,0.517498999,0.64247515,0.788871575,0.958555576,1.156961842,1.390228152,1.665403319,1.990686911,2.375701925,2.831804938,3.372438008,4.013523869,4.773900358,5.675780306,6.745207149,8.012451064,9.512250259,11.28373995,13.3698163,15.8155377,18.66494755,21.95537468,25.70777878,29.91098156,34.49655212,39.29954569,43.99803595,48.02123339,50.41189296,49.62423964,43.80497628,44.03499749,44.16058814,44.18893991,44.12539485,43.97257465,43.72908735,43.3862738,42.92316793,44.1737876,44.85558954,40.33339973,26.27817598,0,BaseL3
2,4,2,1.4,1.005,0.995,Social Cost of Carbon,0.06074541,0.079548637,0.104770282,0.138168117,0.182014258,0.239220978,0.313502749,0.409582075,0.533449469,0.692690473,0.896894694,1.158161832,1.491713737,1.916599501,2.456418007,3.139821341,4.00017308,5.072854585,6.386935091,7.938631965,9.787898346,12.00288527,14.66082493,17.84826474,21.65995906,26.19540025,31.55140437,37.80827205,45.00566321,53.10220091,61.90956356,70.98688116,79.47397283,85.83214672,87.45115748,80.08090184,74.74670115,74.83921155,74.76869312,74.55289187,74.20778374,73.74779738,73.18598054,72.53413198,71.80290676,71.00189752,70.13968919,69.2238784,68.26104077,67.25661499,66.21464837,65.13730306,64.02393095,62.86932721,61.66028977,63.15147014,64.11914184,57.60583554,37.44237464,0,BaseL3
2,4,3,1.4,1.005,1,Social Cost of Carbon,0.207819905,0.274611672,0.364941613,0.485628142,0.645580763,0.856360486,1.13290803,1.494478646,1.965833907,2.578751462,3.373922033,4.403304331,5.732992262,7.446590771,9.648943917,12.46969385,16.06531637,20.61643709,26.31333675,32.98765012,40.83202989,50.0167391,60.65396095,72.73641955,86.03356107,99.91899306,113.0874437,123.0977417,125.658671,113.5989848,104.0676587,103.6951574,103.1273553,102.3900743,101.5058385,100.4944506,99.37340725,98.15821588,96.8626467,95.49894029,94.07798294,92.60945676,91.1019692,89.56316445,87.9998178,86.41791273,84.82269798,83.21871943,81.60981626,79.99906236,78.38861876,76.77943431,75.17067462,73.55863457,71.93458558,73.63972271,74.74808446,67.06375334,43.42399235,0,BaseL3
2,4,4,1.4,1.005,1.005,Social Cost of Carbon,0.491817357,0.653478618,0.87341843,1.169121988,1.563580597,2.086807996,2.777798016,3.687013575,4.879512897,6.438823433,8.471659238,11.11352819,14.53516668,18.9495346,24.61875396,31.85982962,41.04722423,52.6094478,67.01609487,83.15961575,100.966379,119.911113,138.6642234,154.496889,162.2982249,153.0878458,130.856271,129.7738355,128.4951342,127.0523907,125.4724532,123.7780843,121.9888109,120.1215156,118.1908694,116.2096628,114.1890693,112.1388606,110.0675872,107.9827301,105.8908317,103.7976075,101.708043,99.62647583,97.55666605,95.50185262,93.46479649,91.44780629,89.45274053,87.48097459,85.53331107,83.60979435,81.70935381,79.82912207,77.96308244,79.8906065,81.05397374,72.56127543,46.69558538,0,BaseL3
2,4,5,1.4,1.005,1.01,Social Cost of Carbon,0.924469332,1.233280624,1.655099739,2.2244305,2.986678475,4.001101368,5.344551467,7.116119985,9.442775477,12.48601915,16.44942882,21.58668415,28.2091988,36.69176683,47.47363188,61.05117464,77.95725581,98.7216984,123.8082678,149.2616633,172.8549357,189.8898329,191.3521962,161.4681954,152.6578285,150.6148305,148.4264596,146.124084,143.7326115,141.2723619,138.7602298,136.2104446,133.6350936,131.0444996,128.4475065,125.8517028,123.2636033,120.6887951,118.1320647,115.5975022,113.0885909,110.6082844,108.1590719,105.7430344,103.3618919,101.0170412,98.70958542,96.44035147,94.20989253,92.01846393,89.86598919,87.75190015,85.67495628,83.63279375,81.62107758,83.82365346,84.97496512,75.79621335,48.28742943,0,BaseL3
2,5,1,1.4,1.01,0.99,Social Cost of Carbon,0.034346741,0.045531994,0.061354495,0.083304834,0.113409719,0.154390763,0.209879521,0.284702961,0.38525951,0.520012154,0.700131374,0.940324503,1.259881571,1.683928277,2.24474387,2.982619121,3.944724742,5.178089281,6.708262463,8.477575475,10.55597606,13.02202722,15.9631818,19.47569725,23.66303943,28.63143444,34.48062739,41.28686465,49.07346936,57.76182682,67.09166732,76.49358026,84.88805492,90.37430205,89.7630507,77.91780015,76.84276616,76.83066498,76.66148355,76.35265602,75.91986391,75.37725147,74.73759131,74.01241614,73.21212525,72.34606716,71.42259626,70.44909478,69.43194368,68.37641282,67.28641651,66.16403723,65.00863151,63.81514079,62.5707618,64.0807225,65.06158049,58.44746934,37.9802108,0,BaseL3
2,5,2,1.4,1.01,0.995,Social Cost of Carbon,0.11396279,0.152939641,0.208509688,0.286305465,0.394045499,0.542201706,0.744908685,1.021182944,1.396545348,1.905167022,2.592685585,3.519855017,4.767170933,6.440479325,8.677141837,11.65112448,15.57229211,20.66791274,27.11948525,34.53118841,43.11499828,53.05488075,64.46242391,77.30521029,91.28711812,105.6494647,118.844352,128.0076363,128.1428534,110.9811617,106.1645798,105.6677646,104.9842804,104.1393728,103.1550059,102.0504461,100.8426833,99.54674889,98.17592996,96.74217041,95.25585718,93.72635718,92.16195121,90.56998264,88.9569504,87.32858476,85.68990373,84.04524481,82.39826212,80.75187073,79.10810518,77.46783166,75.8301985,74.19158938,72.54355031,74.26751332,75.38286782,67.62301464,43.76745791,0,BaseL3
2,5,3,1.4,1.01,1,Social Cost of Carbon,0.272423915,0.368038021,0.505143157,0.698295127,0.967549454,1.34026994,1.85358316,2.557651802,3.519990865,4.831093428,6.611652368,9.021622725,12.27118175,16.63312552,22.45499298,30.16636708,40.27054582,53.29650967,69.6610893,87.57161707,106.8828812,126.9035756,145.9592092,160.6680183,164.7641692,147.4086809,132.8067048,131.5963343,130.1985545,128.6454935,126.9636005,125.1751045,123.298955,121.3514588,119.3467363,117.2970634,115.2131384,113.104298,110.9786955,108.8434505,106.7047769,104.5680923,102.4381112,100.3189255,98.21407255,96.1265894,94.05905505,92.01361513,89.99198437,87.99541514,86.02461175,84.07955282,82.15914949,80.26059208,78.37805386,80.32806466,81.49297399,72.93487149,46.90052086,0,BaseL3
2,5,4,1.4,1.01,1.005,Social Cost of Carbon,0.525159158,0.712718331,0.9826832,1.364445906,1.898531838,2.640228081,3.664444262,5.072083328,6.998239963,9.622521588,13.18164015,17.98403148,24.42540078,33.00237143,44.31812529,59.06779861,77.98002157,101.669353,130.3111991,158.2246344,182.4431649,196.8291467,189.7614564,156.2092296,154.242587,152.0926141,149.8030789,147.4064264,144.9277762,142.3872345,139.8012869,137.1836795,134.5460025,131.8980988,129.2483639,126.6039741,123.9710683,121.3548947,118.759933,116.1899968,113.6483202,111.1376321,108.6602192,106.2179798,103.812469,101.4449353,99.1163484,96.82741619,94.57858723,92.37003182,90.20158884,88.07265484,85.98197007,83.92720902,81.90416733,84.13903654,85.2856423,76.03758891,48.37819365,0,BaseL3
2,5,5,1.4,1.01,1.01,Social Cost of Carbon,0.895268636,1.218799468,1.68543594,2.346441375,3.272300527,4.558795164,6.334998639,8.773495896,12.10306972,16.62382175,22.72405312,30.8969241,41.75246392,56.01611585,74.49726139,97.99700471,127.0956322,161.6911133,199.9699948,226.8549568,229.039847,183.3007418,172.4449076,169.559644,166.5591,163.4828249,160.3583579,157.2058746,154.0407765,150.8751939,147.7188956,144.5798664,141.4646932,138.3788351,135.326822,132.3124072,129.3386869,126.408198,123.5229984,120.684734,117.894696,115.1538684,112.4629696,109.8224865,107.2327043,104.693729,102.2055062,99.76783119,97.38035065,95.04255097,92.75372456,90.51289985,88.31870652,86.16911739,84.06093614,86.71139612,87.76472826,77.73967701,48.58365552,0,BaseL3
3,1,1,2.9,0.99,0.99,Social Cost of Carbon,0.826869225,1.038203049,1.273636327,1.538642055,1.838771312,2.179688656,2.567250527,3.007586757,3.50716959,4.072862011,4.711937053,5.432054939,6.241175055,7.147361602,8.158408457,9.281146939,10.52018575,11.87562602,13.33894485,15.40931097,18.08941617,21.40623866,25.39836843,30.10466153,35.55115422,41.7336488,48.59321419,55.98118301,63.60909589,70.97737697,77.2742353,81.23344376,80.93686928,73.54684108,69.4541192,70.12373536,70.57549472,70.83133534,70.91117062,70.83313073,70.61374071,70.26806187,69.80981012,69.25145748,68.6043181,67.87861684,67.08353427,66.22721697,65.31673286,64.35793662,63.35518288,62.31077417,61.22392849,60.08882984,60.74188898,61.83740675,60.02091646,51.48641471,31.95827977,0,BaseL3
3,1,2,2.9,0.99,0.995,Social Cost of Carbon,3.194389873,4.028602373,4.965554664,6.028583465,7.241679867,8.629578592,10.21795582,12.03356403,14.10421928,16.45858047,19.12566014,22.13399919,25.51043391,29.27839635,33.45573925,38.05220439,43.06693514,48.48701733,54.28922459,62.07154216,71.5719589,82.46690547,94.25640905,106.1238516,116.7457508,124.0231359,124.7014999,113.8509964,96.31961594,96.89478551,97.18012983,97.21007539,97.01501462,96.62194973,96.05495845,95.33555552,94.48298402,93.51446333,92.44540304,91.28959125,90.05936123,88.7657395,87.41857683,86.02666294,84.59782512,83.13900891,81.65633781,80.15514502,78.63996473,77.11446057,75.58125081,74.04155615,72.49452866,70.93597329,71.56516277,72.85385659,70.6994075,60.60684337,37.5667038,0,BaseL3
3,1,3,2.9,0.99,1,Social Cost of Carbon,6.622758411,8.364368253,10.32606701,12.55717231,15.10810199,18.03032576,21.37640759,25.19975419,29.55385556,34.49085023,40.05925489,46.30070959,53.24564715,60.90795472,69.27906048,78.32263458,87.97261596,98.14040121,108.7439721,122.0071693,136.7001238,151.0993009,162.5846314,167.0933492,158.3712306,127.0427728,123.0879774,122.5236869,121.72743,120.7305578,119.5609148,118.2431693,116.799141,115.2481106,113.6071044,111.891151,110.1135111,108.2858816,106.4185765,104.5206859,102.6002162,100.6642137,98.71887112,96.76962142,94.82121643,92.87779178,90.94291579,89.01961823,87.11039136,85.21714886,83.34111659,81.48260728,79.64058708,77.81184633,78.46358749,79.86965187,77.47900997,66.34753573,41.02947685,0,BaseL3
3,1,4,2.9,0.99,1.005,Social Cost of Carbon,10.49517891,13.25920514,16.37503424,19.91984007,23.97152028,28.60820118,33.90768879,39.94622579,46.79617494,54.52232116,63.17650351,72.79032887,83.36584811,94.86438662,107.1943724,120.2002861,133.6573944,147.2823115,160.7826811,175.7833785,189.0944214,196.0120418,189.3455275,158.253969,145.9635611,144.3791343,142.6269146,140.7315314,138.7158522,136.6005572,134.4040674,132.1426432,129.830558,127.4802969,125.1027547,122.707421,120.3025501,117.8953107,115.4919192,113.0977563,110.7174694,108.3550606,106.0139642,103.6971128,101.4069929,99.14569134,96.9149293,94.71608398,92.55019111,90.41792025,88.31950585,86.25460329,84.22201086,82.2191367,82.93485339,84.40712746,81.82944141,69.95178228,43.09590655,0,BaseL3
3,1,5,2.9,0.99,1.01,Social Cost of Carbon,14.36670799,18.14475111,22.40237002,27.24250707,32.76758735,39.07842656,46.27288336,54.44337061,63.67268866,74.02773894,85.55069517,98.24724076,112.0715874,126.9082423,142.5510029,158.6806478,174.8448175,190.4483669,204.7764198,217.5158137,222.4576259,210.3678394,167.4637993,163.452881,160.8643087,158.1896099,155.444336,152.6439,149.8026539,146.9335236,144.0479271,141.1558309,138.2658662,135.3854667,132.5210054,129.6779249,126.8608536,124.0737106,121.3197963,118.6018727,115.9222322,113.2827582,110.684976,108.130098,105.6190604,103.1525539,100.7310467,98.35479875,96.02386392,93.73807456,91.49699758,89.29984261,87.14528423,85.03112116,85.86554174,87.36516251,84.60986792,72.12669212,44.16803394,0,BaseL3
3,2,1,2.9,0.995,0.99,Social Cost of Carbon,1.882191313,2.415567347,3.05830728,3.834491882,4.771775674,5.901931919,7.26141681,8.891899875,10.84069429,13.16098767,15.9117168,19.15683543,22.96356425,27.39893052,32.52339362,38.37941228,44.97110889,52.22833595,59.94460145,69.47125184,80.55164544,92.77983355,105.4715322,117.4894504,126.9954291,131.0953781,125.3418854,103.0824015,99.50123679,99.88802531,99.99722143,99.86266944,99.51413261,98.97796472,98.27759576,97.43390511,96.46552307,95.38908368,94.21944207,92.96986442,91.65219516,90.27700474,88.85371981,87.39073697,85.89552013,84.37468035,82.8340349,81.27863935,79.7127805,78.13990906,76.56247314,74.98158199,73.39636419,71.80274442,72.42940161,73.73327958,71.55090392,61.33178834,38.00935693,0,BaseL3
3,2,2,2.9,0.995,0.995,Social Cost of Carbon,4.075837837,5.240743705,6.64806338,8.351058438,10.41061242,12.89612751,15.88627644,19.46941125,23.74337227,28.81433534,34.79418279,41.79566988,49.92436179,59.26589847,69.86653672,81.70400594,94.64430265,108.3778808,122.3256027,137.9396621,153.5916849,166.7720631,173.5420736,167.7666918,140.13009,126.3903966,125.8976016,125.1497673,124.1825902,123.0272233,121.7109437,120.2576844,118.688472,117.0217949,115.273918,113.4591543,111.5901003,109.6778411,107.7321299,105.7615438,103.7736216,101.7749829,99.77143215,97.76804862,95.76926267,93.77891818,91.80031966,89.83626015,87.8890226,85.96034114,84.05129752,82.1621071,80.291707,78.43696778,79.08966067,80.50596076,78.09240267,66.86341485,41.33587385,0,BaseL3
3,2,3,2.9,0.995,1,Social Cost of Carbon,6.658838886,8.566658781,10.8726657,13.66298473,17.0351682,21.09902401,25.97689003,31.80290967,38.72073513,46.87887772,56.42265511,67.48134047,80.14869397,94.45452613,110.324245,127.5223312,145.5740407,163.6566515,180.4456003,195.725419,204.7864072,200.3029037,171.0541152,149.8579259,148.3048879,146.5629367,144.6614307,142.6266695,140.4819223,138.2476264,135.9416521,133.579583,131.1749841,128.739649,126.2838208,123.816387,121.3450512,118.8764817,116.416442,113.9699033,111.5411427,109.1338284,106.7510927,104.3955954,102.0695768,99.77490159,97.51309116,95.28534424,93.09253931,90.93521129,88.81348632,86.72694573,84.67436307,82.65320003,83.37580075,84.8539238,82.25543207,70.29915023,43.28747613,0,BaseL3
3,2,4,2.9,0.995,1.005,Social Cost of Carbon,9.435592237,12.13716284,15.40125069,19.34707365,24.10833404,29.83358692,36.68547717,44.83810882,54.47160295,65.76259732,78.86904806,93.90719157,110.9178502,129.8182512,150.3337959,171.9009672,193.5261772,213.5725132,229.4149715,237.0542444,226.7806434,183.9200006,167.759498,165.1606737,162.4587869,159.6738652,156.8244208,153.9270393,150.996316,148.0449553,145.0839389,142.1227144,139.1693792,136.2308522,133.3130264,130.4209041,127.5587144,124.7300156,121.9377836,119.1844883,116.4721599,113.8024457,111.1766588,108.5958206,106.0606953,103.571819,101.1295213,98.73393857,96.38501614,94.08249339,91.82586255,89.61428196,87.44640853,85.32007636,86.17048453,87.67180486,84.89404676,72.33949695,44.25958075,0,BaseL3
3,2,5,2.9,0.995,1.01,Social Cost of Carbon,12.41090049,15.95601578,20.23493431,25.39921005,31.61683487,39.07168831,47.96112089,58.49061078,70.86415076,85.26860719,101.849713,120.6764788,141.6892859,164.6239963,188.8984516,213.4355399,236.370575,254.5051249,262.7356549,251.0792738,202.7717412,181.7861939,178.396345,174.9679397,171.5143829,168.0483879,164.5814276,161.1235696,157.683497,154.2686123,150.8851715,147.5384224,144.2327349,140.9717196,137.7583314,134.5949607,131.4835119,128.4254714,125.4219654,122.4738106,119.581557,116.7455249,113.965837,111.2424446,108.575151,105.9636293,103.4074363,100.9060211,98.45872588,96.0647768,93.72325712,91.43305192,89.19274106,87.00039423,88.06669889,89.55642394,86.56184401,73.40256071,44.44645063,0,BaseL3
3,3,1,2.9,1,0.99,Social Cost of Carbon,2.479526023,3.244350767,4.227776978,5.485051332,7.084042398,9.107498363,11.65544278,14.84753298,18.82506549,23.75209121,29.81475505,37.21742356,46.17327074,56.8854982,69.51277225,84.10787985,100.5107189,118.1648965,135.8173272,153.7322601,169.7287709,180.2522408,179.6267756,159.0401301,129.309687,128.940151,128.2818228,127.3781437,126.2656122,124.975384,123.5343342,121.9658043,120.2901566,118.5252048,116.6865604,114.7879205,112.8413091,110.857284,108.8451154,106.8129395,104.767893,102.7162295,100.6634204,98.61424221,96.57285026,94.54283905,92.52728784,90.52878765,88.54944299,86.59083501,84.6539228,82.738839,80.84449632,78.96783425,79.63999526,81.06507683,78.63153145,67.31617819,41.5939645,0,BaseL3
3,3,2,2.9,1,0.995,Social Cost of Carbon,4.213754104,5.517304333,7.193870144,9.336613075,12.05916526,15.49871811,19.81889789,25.2118977,31.89899999,40.128128,50.16634585,62.28419101,76.7272133,93.66781704,113.1268658,134.84838,158.1001791,181.3568213,201.8030244,216.5000303,218.5435775,197.0411617,153.412338,151.9530727,150.2666538,148.3935906,146.3672887,144.2157648,141.9627849,139.6286612,137.23084,134.784353,132.3021766,129.7955244,127.2740909,124.7462555,122.2192569,119.6993409,117.1918886,114.7015255,112.2322168,109.7873488,107.3697996,104.9819993,102.6259812,100.3034228,98.01567765,95.76379456,93.54851995,91.37027573,89.22909731,87.12450419,85.05524976,83.01884177,83.75137075,85.23435441,82.61647263,70.59164066,43.44670977,0,BaseL3
